id,profile_id,step,responses,created_at,updated_at,instrument_version,completion_seconds
3d17f51c-3024-4da9-adbd-3bdd1af03f5b,165188db-e2a0-4f73-bad3-6af79c664afc,preferenze,"{'work_mode': 'presenza', 'target_role': 'sales_ops', 'company_size': 'pmI', 'main_motivation': 'guadagno', 'job_satisfaction': '5', 'desired_seniority': 'mid'}",2026-03-23T20:36:27.090333+00:00,2026-03-23T20:36:27+00:00,v1,
d9f27a31-6ece-4f58-bc9f-0e119a2b5c2f,912e584d-91d8-4ef3-84c2-47d6fc932693,profilo,"{'gender': 'donna', 'age_group': '25-34', 'field_of_study': 'Psicologia ', 'education_level': 'master'}",2026-03-23T20:42:33.168529+00:00,2026-03-23T20:42:33.035+00:00,v1,
6d90c797-7ebf-482a-979f-f76e9fc4a8d3,912e584d-91d8-4ef3-84c2-47d6fc932693,competenze,"{'sector': 'Vendute ', 'role_type': 'organizzativo', 'years_experience': '3-5'}",2026-03-23T20:42:45.409244+00:00,2026-03-23T20:42:45.226+00:00,v1,
1049f999-e136-4ce1-bfcc-c63f3ea701f5,912e584d-91d8-4ef3-84c2-47d6fc932693,preferenze,"{'work_mode': 'ibrido', 'target_role': 'developer', 'company_size': 'pmI', 'main_motivation': 'relazioni', 'job_satisfaction': '4', 'desired_seniority': 'senior'}",2026-03-23T20:43:06.111802+00:00,2026-03-23T20:43:06+00:00,v1,
f9deae14-10a5-4f03-94e1-fcf548438cf5,5c4d041d-21b6-4856-b3de-149f889c233e,profilo,"{'gender': 'uomo', 'age_group': '25-34', 'field_of_study': 'Economia', 'education_level': 'laurea_magistrale'}",2026-03-23T21:20:36.461487+00:00,2026-03-23T21:20:36.198+00:00,v1,
3f6c4b36-6921-42dd-a853-e7eab7384814,5c4d041d-21b6-4856-b3de-149f889c233e,competenze,"{'sector': 'Reception ', 'role_type': 'servizio_clienti', 'years_experience': '3-5'}",2026-03-23T21:21:01.28877+00:00,2026-03-23T21:21:01.154+00:00,v1,
dec37a04-dfe6-42c9-9cc7-3986d91e6b16,5c4d041d-21b6-4856-b3de-149f889c233e,preferenze,"{'work_mode': 'presenza', 'target_role': 'receptionist', 'company_size': 'grande_impresa', 'main_motivation': 'relazioni', 'job_satisfaction': '4', 'desired_seniority': 'mid'}",2026-03-23T21:21:37.496285+00:00,2026-03-23T21:21:37.225+00:00,v1,
57574ae5-a9f0-4314-b462-571ae4a0e0bb,eac37fab-9157-4ddc-aa05-e258f9e7bb6b,profilo,"{'gender': 'donna', 'age_group': '18-24', 'field_of_study': 'Pedagogico ', 'education_level': 'diploma'}",2026-03-23T21:35:59.096247+00:00,2026-03-23T21:35:58.85+00:00,v1,
b92d47ec-820d-4efd-8f1d-7f248144e70c,eac37fab-9157-4ddc-aa05-e258f9e7bb6b,competenze,"{'sector': 'Vendita', 'role_type': 'commerciale', 'years_experience': '1-2'}",2026-03-23T21:36:12.471741+00:00,2026-03-23T21:36:12.364+00:00,v1,
5acae661-7c60-4b1e-9555-9916b1fc5bf4,eac37fab-9157-4ddc-aa05-e258f9e7bb6b,preferenze,"{'work_mode': 'presenza', 'target_role': 'sales_ops', 'company_size': 'pmI', 'main_motivation': 'relazioni', 'job_satisfaction': '4', 'desired_seniority': 'junior'}",2026-03-23T21:36:36.981275+00:00,2026-03-23T21:36:36.721+00:00,v1,
39a7427b-76b0-4783-895a-9de4c5b791b4,089d5146-782b-4521-b336-bb38c80eef94,profilo,"{'gender': 'donna', 'age_group': '25-34', 'field_of_study': 'economia', 'education_level': 'laurea_triennale'}",2026-03-24T09:55:00.955908+00:00,2026-03-24T09:55:00.882+00:00,v1,
9fd6a15e-c506-42be-89b4-49935389d775,089d5146-782b-4521-b336-bb38c80eef94,competenze,"{'sector': 'receptionist', 'role_type': 'servizio_clienti', 'years_experience': '0'}",2026-03-24T09:55:27.293261+00:00,2026-03-24T09:55:27.224+00:00,v1,
7c15396d-6e52-4d3d-89d9-cfcb9f625794,089d5146-782b-4521-b336-bb38c80eef94,preferenze,"{'work_mode': 'ibrido', 'target_role': 'receptionist', 'company_size': 'startup', 'main_motivation': 'relazioni', 'job_satisfaction': '2', 'desired_seniority': 'junior'}",2026-03-24T09:56:12.248191+00:00,2026-03-24T09:56:12.16+00:00,v1,
63e0e2ef-2c52-461e-a058-56953b59dc06,59e1ffcf-3250-4a31-9d16-a43357116100,profilo,"{'gender': 'donna', 'age_group': '25-34', 'field_of_study': 'ingegneria gestionale', 'education_level': 'dottorato'}",2026-03-24T10:51:15.131729+00:00,2026-03-24T10:51:15.055+00:00,v1,
b0fc8dd8-7106-46f5-bb39-a6b9048b2b1a,59e1ffcf-3250-4a31-9d16-a43357116100,competenze,"{'sector': 'vendite', 'role_type': 'organizzativo', 'years_experience': '3-5'}",2026-03-24T10:51:32.87419+00:00,2026-03-24T10:51:32.625+00:00,v1,
2ed25d0c-550a-46b8-b002-25cecd3094ff,59e1ffcf-3250-4a31-9d16-a43357116100,preferenze,"{'work_mode': 'presenza', 'target_role': 'sales_ops', 'company_size': 'grande_impresa', 'main_motivation': 'crescita', 'job_satisfaction': '3', 'desired_seniority': 'senior'}",2026-03-24T10:52:09.163546+00:00,2026-03-24T10:52:08.887+00:00,v1,
927caecd-30ff-4a03-b672-4ad7f6e49e45,60a16c37-631f-4e83-afb8-93c0661963a9,profilo,"{'gender': 'uomo', 'age_group': '25-34', 'field_of_study': 'Economia', 'education_level': 'laurea_triennale'}",2026-03-24T16:42:19.197554+00:00,2026-03-24T16:42:19.077+00:00,v1,
71a87c66-fd59-4906-8f37-95bf22d2c1fd,60a16c37-631f-4e83-afb8-93c0661963a9,competenze,"{'sector': 'Contabilità ', 'role_type': 'organizzativo', 'years_experience': '3-5'}",2026-03-24T16:42:36.572313+00:00,2026-03-24T16:42:36.277+00:00,v1,
7ddec509-d09c-422f-a2bd-e4a864009f31,60a16c37-631f-4e83-afb8-93c0661963a9,preferenze,"{'work_mode': 'presenza', 'target_role': 'developer', 'company_size': 'grande_impresa', 'main_motivation': 'stabilita', 'job_satisfaction': '3', 'desired_seniority': 'mid'}",2026-03-24T16:43:02.549391+00:00,2026-03-24T16:43:02.025+00:00,v1,
9dd30ab3-f868-4dca-91f1-d8bc933ab77e,1558ec2a-0c1a-4002-a5f4-effd86a11352,profilo,"{'gender': 'uomo', 'age_group': '25-34', 'field_of_study': 'Economia', 'education_level': 'laurea_triennale'}",2026-03-24T16:50:31.594737+00:00,2026-03-24T16:50:31.47+00:00,v1,
3bc75847-7486-475d-9e80-847cd3638de6,1558ec2a-0c1a-4002-a5f4-effd86a11352,competenze,"{'sector': 'Addetto alle vendite', 'role_type': 'commerciale', 'years_experience': '3-5'}",2026-03-24T16:50:50.199156+00:00,2026-03-24T16:50:49.942+00:00,v1,
f7b50705-be8d-47ce-98af-2536f1bffe96,1558ec2a-0c1a-4002-a5f4-effd86a11352,preferenze,"{'work_mode': 'presenza', 'target_role': 'sales_ops', 'company_size': 'grande_impresa', 'main_motivation': 'stabilita', 'job_satisfaction': '4', 'desired_seniority': 'mid'}",2026-03-24T16:51:13.760932+00:00,2026-03-24T16:51:13.454+00:00,v1,
8461efad-3e7b-4c23-ba74-26136bd80549,1c0127ff-90b9-4e08-b919-b6dfe8fda61c,profilo,"{'gender': 'uomo', 'age_group': '35-44', 'field_of_study': 'Ingegnere', 'education_level': 'laurea_magistrale'}",2026-03-24T16:56:32.37076+00:00,2026-03-24T16:56:32.277+00:00,v1,
de018421-68e5-4f02-8f63-36c2699d0864,1c0127ff-90b9-4e08-b919-b6dfe8fda61c,competenze,"{'sector': 'Meccanica', 'role_type': 'organizzativo', 'years_experience': '6-10'}",2026-03-24T16:56:46.892474+00:00,2026-03-24T16:56:46.787+00:00,v1,
6e453c15-6c62-4181-9ed8-618236b3cca4,1c0127ff-90b9-4e08-b919-b6dfe8fda61c,preferenze,"{'work_mode': 'presenza', 'target_role': 'sales_ops', 'company_size': 'grande_impresa', 'main_motivation': 'relazioni', 'job_satisfaction': '4', 'desired_seniority': 'mid'}",2026-03-24T16:57:49.861302+00:00,2026-03-24T16:57:49.665+00:00,v1,
0186d6bf-fc55-4fb9-9ea1-b27df3bf34ae,aca2d12a-82ca-42fa-aabe-6d0fd097c383,profilo,"{'gender': 'uomo', 'age_group': '35-44', 'field_of_study': 'Informatica', 'education_level': 'laurea_triennale'}",2026-03-24T20:54:48.705988+00:00,2026-03-24T20:54:48.413+00:00,v1,
1ce19e09-791e-4bfb-a576-f05ecdb2453e,aca2d12a-82ca-42fa-aabe-6d0fd097c383,competenze,"{'sector': 'Database', 'role_type': 'tecnico', 'years_experience': '6-10'}",2026-03-24T20:55:18.380295+00:00,2026-03-24T20:55:18.108+00:00,v1,
29e0b241-7a9e-412a-ad2f-52018790ac75,aca2d12a-82ca-42fa-aabe-6d0fd097c383,preferenze,"{'work_mode': 'remoto', 'target_role': 'developer', 'company_size': 'grande_impresa', 'main_motivation': 'crescita', 'job_satisfaction': '5', 'desired_seniority': 'senior'}",2026-03-24T20:55:40.923198+00:00,2026-03-24T20:55:40.808+00:00,v1,
d2f1c0d9-a534-486a-95de-a549fda96a09,b6b4d416-9272-4689-aa21-5e7b44146d5f,profilo,"{'gender': 'uomo', 'age_group': '25-34', 'field_of_study': 'Aeronautica ', 'education_level': 'laurea_magistrale'}",2026-03-24T20:56:23.12382+00:00,2026-03-24T20:56:23.028+00:00,v1,
5cdac1e9-9bad-42a9-9a7d-5d2caaa1c36e,b6b4d416-9272-4689-aa21-5e7b44146d5f,competenze,"{'sector': 'Vendite', 'role_type': 'commerciale', 'years_experience': '10+'}",2026-03-24T20:56:48.5773+00:00,2026-03-24T20:56:48.493+00:00,v1,
2ef028fb-baec-4b18-a583-61ba58b4c1f5,b6b4d416-9272-4689-aa21-5e7b44146d5f,preferenze,"{'work_mode': 'presenza', 'target_role': 'sales_ops', 'company_size': 'pmI', 'main_motivation': 'relazioni', 'job_satisfaction': '5', 'desired_seniority': 'senior'}",2026-03-24T20:57:17.96991+00:00,2026-03-24T20:57:17.704+00:00,v1,
9812625d-52f6-4914-996a-07ae8c689f8e,debb845b-d832-4a52-a06c-c38041cedb0d,profilo,"{'gender': 'donna', 'age_group': '35-44', 'field_of_study': 'Economia ', 'education_level': 'master'}",2026-03-25T20:49:15.66883+00:00,2026-03-25T20:49:15.415+00:00,v1,
32bdaec3-7be8-48c2-afaf-fc5d327921c4,debb845b-d832-4a52-a06c-c38041cedb0d,competenze,"{'sector': 'Vendite', 'role_type': 'servizio_clienti', 'years_experience': '6-10'}",2026-03-25T20:49:29.398412+00:00,2026-03-25T20:49:29.12+00:00,v1,
57847595-5641-4a1e-9046-497ef9cb840b,debb845b-d832-4a52-a06c-c38041cedb0d,preferenze,"{'work_mode': 'ibrido', 'target_role': 'receptionist', 'company_size': 'grande_impresa', 'main_motivation': 'relazioni', 'job_satisfaction': '3', 'desired_seniority': 'mid'}",2026-03-25T20:49:55.068278+00:00,2026-03-25T20:49:54.742+00:00,v1,
a006e534-4a33-44c6-986b-6e14bf7825a5,ac8a303b-dec5-4257-878c-fe736ff2f7c8,profilo,"{'gender': 'uomo', 'age_group': '25-34', 'field_of_study': 'Geometra ', 'education_level': 'laurea_magistrale'}",2026-03-25T20:54:03.65772+00:00,2026-03-25T20:54:03.561+00:00,v1,
ae061a01-6ee8-4f1e-aeb4-0ca3ab6a180f,ac8a303b-dec5-4257-878c-fe736ff2f7c8,competenze,"{'sector': 'Vendite', 'role_type': 'tecnico', 'years_experience': '6-10'}",2026-03-25T20:54:15.980221+00:00,2026-03-25T20:54:15.823+00:00,v1,
d2057ed6-169e-402b-a232-16366ecaaf45,ac8a303b-dec5-4257-878c-fe736ff2f7c8,preferenze,"{'work_mode': 'presenza', 'target_role': 'developer', 'company_size': 'pmI', 'main_motivation': 'guadagno', 'job_satisfaction': '3', 'desired_seniority': 'senior'}",2026-03-25T20:54:49.963288+00:00,2026-03-25T20:54:49.734+00:00,v1,
c7f50ca9-83e1-4d79-b8d8-6baedcf21c0b,4d642b5e-26b0-4941-9afb-049ce9e159ed,profilo,"{'gender': 'uomo', 'age_group': '45+', 'field_of_study': 'Falegname', 'education_level': 'dottorato'}",2026-03-25T20:58:57.301694+00:00,2026-03-25T20:58:57.221+00:00,v1,
73729715-4049-4307-a153-bdf60efe46af,4d642b5e-26b0-4941-9afb-049ce9e159ed,competenze,"{'sector': 'Vendite', 'role_type': 'servizio_clienti', 'years_experience': '10+'}",2026-03-25T20:59:08.465976+00:00,2026-03-25T20:59:08.354+00:00,v1,
2cdf80cc-4e19-4852-bc89-09c6f24b3454,4d642b5e-26b0-4941-9afb-049ce9e159ed,preferenze,"{'work_mode': 'remoto', 'target_role': 'receptionist', 'company_size': 'grande_impresa', 'main_motivation': 'relazioni', 'job_satisfaction': '3', 'desired_seniority': 'mid'}",2026-03-25T20:59:26.87344+00:00,2026-03-25T20:59:26.793+00:00,v1,
623ec448-ee5c-423f-804b-5569bd5735b4,c0faaf7a-68f3-451b-aeb5-08442bc00fab,profilo,"{'gender': 'altro', 'age_group': '18-24', 'field_of_study': 'Sviluppatore', 'education_level': 'laurea_magistrale'}",2026-03-25T21:03:25.316113+00:00,2026-03-25T21:03:25.232+00:00,v1,
1c44ba9f-002c-445b-82c5-9e17bf4939e0,c0faaf7a-68f3-451b-aeb5-08442bc00fab,competenze,"{'sector': 'Vendite', 'role_type': 'servizio_clienti', 'years_experience': '10+'}",2026-03-25T21:03:34.333302+00:00,2026-03-25T21:03:34.235+00:00,v1,
4a42a7d3-1ba8-4a83-8603-472d1e7226ea,c0faaf7a-68f3-451b-aeb5-08442bc00fab,preferenze,"{'work_mode': 'presenza', 'target_role': 'developer', 'company_size': 'grande_impresa', 'main_motivation': 'relazioni', 'job_satisfaction': '5', 'desired_seniority': 'senior'}",2026-03-25T21:03:53.507904+00:00,2026-03-25T21:03:53.387+00:00,v1,
db2ceb57-0862-43ef-bfd5-a1130a76f6ec,a986f34c-ccb3-4f1f-a496-2d454d86eb83,profilo,"{'gender': 'uomo', 'age_group': '45+', 'field_of_study': 'Geometra ', 'education_level': 'master'}",2026-03-26T14:17:26.390267+00:00,2026-03-26T14:17:26.288+00:00,v1,
b4749af1-3562-466f-b9e9-dde4e929ac80,a986f34c-ccb3-4f1f-a496-2d454d86eb83,competenze,"{'sector': 'Vendite', 'role_type': 'servizio_clienti', 'years_experience': '3-5'}",2026-03-26T14:17:36.365401+00:00,2026-03-26T14:17:36.106+00:00,v1,
72bb85f6-7c3d-4126-a498-05a620666abd,a986f34c-ccb3-4f1f-a496-2d454d86eb83,preferenze,"{'work_mode': 'presenza', 'target_role': 'receptionist', 'company_size': 'grande_impresa', 'main_motivation': 'relazioni', 'job_satisfaction': '3', 'desired_seniority': 'mid'}",2026-03-26T14:17:56.915466+00:00,2026-03-26T14:17:56.661+00:00,v1,
53ee40c2-640f-4955-b6d6-63db50774e93,2b46d6b7-8e19-4aa8-b824-bbaf337a68c5,profilo,"{'gender': 'uomo', 'age_group': '45+', 'field_of_study': 'Informatica ', 'education_level': 'laurea_magistrale'}",2026-03-26T16:51:25.087379+00:00,2026-03-26T16:51:37.685402+00:00,v1,
7969fea8-5d83-4fef-94ea-ccc99ec5eeaf,2b46d6b7-8e19-4aa8-b824-bbaf337a68c5,competenze,"{'sector': 'Amministrazione ', 'role_type': 'organizzativo', 'years_experience': '10+'}",2026-03-26T16:51:55.61222+00:00,2026-03-26T16:51:55.356+00:00,v1,
56d77fb4-58ad-4773-9513-9014f6d118b0,2b46d6b7-8e19-4aa8-b824-bbaf337a68c5,preferenze,"{'work_mode': 'presenza', 'target_role': 'developer', 'company_size': 'grande_impresa', 'main_motivation': 'crescita', 'job_satisfaction': '4', 'desired_seniority': 'senior'}",2026-03-26T16:52:29.13679+00:00,2026-03-26T16:52:28.95+00:00,v1,
